@relation GermanCredit-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DGaussian

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute RESPONSE {0,1}

@data
-150077013.45104,-858273482.342902,-408570019.541518,104298372.876621,-1125548366.696001,-261783648.342793,-1222041851.647109,510192862.006567,-944735986.507264,-1024986477.223393,1
-43753975.968046,-246110634.635873,-116403696.709896,29129422.6026,-319706525.776084,-75942959.279554,-349959233.325209,146197052.804191,-270312614.761258,-291546430.674766,1
-59288384.728418,-355234054.980933,-165976630.140706,36610343.319763,-469758324.676064,-106327022.088825,-511748925.250938,211743665.108391,-395592868.784726,-429551952.673297,1
-62932433.388543,-350890619.494073,-167120742.438014,43688233.584682,-455758369.788046,-108505453.836535,-497418962.4275,208301865.622899,-384298615.502081,-414980821.65632,1
-215845710.354158,-1210109368.792821,-579737004.53762,155457834.338111,-1579793807.829068,-372215606.513413,-1714630347.999967,718429634.673596,-1325491714.232891,-1436634140.004447,1
-111255893.406688,-618544761.372016,-296167045.309202,79628050.516617,-804647863.390453,-191337945.316463,-875354701.703988,367120947.850678,-676482962.772322,-731749035.631,1
-41999407.666856,-256713706.303433,-118795459.274947,24212845.420224,-340331375.208972,-76188723.987029,-371707614.539611,153166386.430765,-287305691.592,-311883438.755757,1
-260019038.898511,-1445508253.813356,-694426902.122342,190017443.170475,-1883418666.914977,-446154430.287184,-2043921103.96564,857717412.053515,-1580007365.028497,-1711666863.885922,1
-56811186.778536,-328693156.378338,-154787435.938922,36991455.905006,-430637807.583431,-99874524.923966,-469988207.139141,195507185.473393,-363189681.268538,-393164364.135613,1
-31395948.375643,-200203705.662085,-91203215.24604,15899150.959321,-267301363.76481,-58290917.833668,-292664738.412274,119684034.246728,-226211006.800963,-245814212.175033,1
-102644401.032458,-590246574.404527,-279904604.952677,69743489.460675,-774262007.833752,-179679397.537376,-841899248.047975,350978302.681794,-650795275.967534,-705695517.440501,1
-50011252.971079,-296942770.344035,-138712615.672305,30791315.986715,-391334753.954374,-89354398.946915,-427201730.937816,176932097.043228,-330146195.638422,-357844718.42171,1
-508978275.415195,-2816398142.320306,-1356426231.867412,376927725.37412,-3667475133.342024,-870966546.691633,-3976814652.599581,1670697035.736213,-3074332836.128129,-3331077500.344864,1
-103145906.118564,-597476378.029732,-282789884.856347,69259750.161787,-785169664.156092,-181345607.85712,-853618216.297593,355447841.090767,-659877036.863052,-715928085.846624,1
-90591927.932598,-528043771.011891,-249279113.482115,59929098.344271,-694629072.343392,-159733177.352771,-755592184.6301,314215700.096496,-584097556.812704,-633784089.316753,1
-45047877.091359,-265873461.394996,-124187637.73189,27671018.634272,-349608733.939639,-80327972.64961,-382163444.522869,158393403.417873,-295284665.320638,-319677021.928984,1
-69792310.236115,-410508264.274748,-192818079.547466,44814137.830344,-540482997.955262,-123635458.129218,-588836226.360574,244353988.117217,-455165477.922379,-493767897.163582,1
-130602600.358909,-751910984.600314,-356882505.27217,89293087.175073,-987140503.192928,-228601621.665183,-1072443075.148974,447101541.627101,-829083584.76712,-899590893.122522,1
-59010590.148269,-339212263.682062,-160007559.373606,38727027.81521,-443785305.052522,-103524020.034565,-484393756.758584,201739752.095916,-374300335.545944,-404942588.227582,1
-53131653.798011,-308292079.381817,-144913225.972348,34075701.322727,-404019086.904605,-93729363.083528,-441284516.842367,183461358.643411,-340966808.949823,-368942745.396568,1
-58996645.094736,-329809698.694095,-156717598.125318,40333797.108293,-428406575.583495,-102028210.657314,-468042149.979765,195861249.658204,-361568295.371627,-390221691.744121,1
-154948576.713009,-874458110.032227,-417548385.869252,109580441.815159,-1142667196.29262,-268223862.335657,-1241374554.286689,519357115.002108,-959593245.658645,-1039910606.760535,1
-446047289.780894,-2474924138.223819,-1190776296.118817,328590307.929473,-3224712890.817989,-764515139.551516,-3497153125.260127,1468403724.935142,-2703520367.537783,-2929570088.065705,1
-192719856.901884,-1084697296.237732,-518712659.614896,137540117.43268,-1416888498.779581,-332877586.81774,-1538553568.098374,644061538.356289,-1189365453.672866,-1289095226.928507,1
-311825868.122855,-1738627004.568638,-834790244.719109,227307826.545732,-2267307761.758801,-535873360.450285,-2459923124.875701,1031822199.615375,-1901652941.091821,-2060830092.503755,1
-37829806.145058,-225043989.565606,-104540967.427852,22371200.319145,-295941430.740673,-67784905.991019,-324238466.7012,134120017.560768,-250478694.104524,-270965069.573369,1
-32846252.212713,-214509454.039683,-97171426.977243,15601088.323745,-287970841.452246,-62009151.915663,-315086423.585165,128451525.451267,-243560021.265492,-265054381.950468,1
-263174130.786276,-1469267410.394277,-704899854.776776,190927172.82273,-1916320067.921606,-452810491.454527,-2079697767.764362,872090099.664688,-1607672621.010796,-1742065578.938997,1
-198002353.966475,-1093648735.652886,-525692485.766953,144952086.212198,-1421702246.709859,-338747770.387717,-1544480560.159777,648715782.043227,-1193752857.586825,-1291861940.262998,1
-317030805.605508,-1754308681.445879,-843986519.10366,233450107.830452,-2283184929.235289,-542512189.519398,-2477684065.526514,1040621853.303872,-1915289744.615083,-2074340685.193612,1
-183928779.873556,-1054228391.235806,-501725014.996116,127620669.328191,-1383558295.024372,-321245261.286196,-1501736079.889739,626777383.945982,-1161000383.016916,-1259983036.061258,1
-44421639.333992,-267999063.628843,-124322769.477192,26003193.797628,-354115888.464669,-80162226.857384,-387128723.392728,159839919.378137,-299167940.684791,-324280315.944782,1
-96800813.522024,-554751628.17816,-263006648.331578,65635895.33662,-726642199.552571,-169216511.241667,-790854037.754885,329816302.763772,-611264673.855282,-662339921.648099,1
-104468039.265076,-604920638.037414,-286133215.852412,69965045.172786,-794574450.738651,-183526637.95101,-864261524.492545,359818514.578388,-668092275.551186,-724667528.652081,1
-19264843.658765,-125104531.044218,-55906177.985162,7804727.062343,-166651432.337563,-36691530.591469,-184225493.360866,74999672.108987,-142229708.564576,-153736455.053363,1
-34394136.730956,-209759263.610571,-96548726.533404,18923559.740422,-277216347.283035,-62599892.667185,-304028202.209249,125202452.157431,-234883078.414732,-254275116.612351,1
-52753503.044665,-323695507.043009,-149857552.458859,30462022.75985,-429822094.477426,-95949093.756432,-468960265.776649,193195791.757986,-362507810.280714,-393820778.89599,1
-190938230.022681,-1085971291.068356,-517813793.795913,133998016.778747,-1422282421.914668,-331905939.849348,-1544207380.515099,645294094.742367,-1193779663.525364,-1294772896.388738,1
3266267.9156,-23631354.636161,-3821359.822095,-13092999.240974,-42085538.343821,-1697429.918176,-48696141.999378,15529117.254969,-37658449.336471,-42560272.680789,1
-218871611.072301,-1223033633.290213,-586125432.108386,157883077.197191,-1594785687.994386,-376731264.268309,-1731827046.953913,725944452.603982,-1338689182.169346,-1450185106.479198,1
-220222074.127818,-1249070357.963168,-596282120.959333,155613364.443253,-1635156619.033708,-382171242.085466,-1774797468.665142,742071303.195712,-1372080215.153985,-1488173867.466841,1
-145117802.84104,-836563830.724551,-396974429.470774,99022571.693071,-1098666138.076867,-254274865.346428,-1193549678.704937,497510161.088543,-922694062.290304,-1001241706.373882,1
-48089045.021541,-308159360.870606,-140997004.428585,25018686.485508,-413064410.425253,-89832674.15675,-450557186.316574,184402817.914055,-348333800.795283,-379322848.545921,1
-16961596.967328,-126990439.719637,-54749162.977113,3350072.764835,-173867931.611031,-35061887.832858,-191831584.654797,76594123.144115,-148230064.467388,-161521697.543611,1
-173981109.713735,-981887563.740585,-468925362.319756,122995075.066509,-1283155266.087083,-301401928.169058,-1393938042.403932,583248874.884371,-1077486148.973048,-1167631358.50477,1
-16518318.527506,-124832266.788478,-53649347.286003,3011623.659792,-171112735.300314,-34204867.379346,-188855736.637026,75278422.211278,-145949192.300088,-159097062.45613,1
-139587539.422818,-810759881.213182,-383883792.033843,93964180.968575,-1066698927.80116,-245692121.777084,-1158781679.708195,482403122.261268,-895847068.850797,-972542724.676258,1
-110264060.336364,-640211596.385254,-302553194.338868,73457842.74565,-841418793.119461,-194023163.624642,-915256093.44556,380870767.979747,-707521082.367575,-767552172.590392,1
-98340513.167142,-580488807.466363,-272981596.248835,63474562.453593,-765818792.598098,-174693110.748101,-833063804.856803,345687796.849798,-644026212.906159,-699307827.174521,1
-31160355.57224,-201431081.893179,-91120545.716351,14653118.445322,-269339143.213654,-58518036.045355,-295527642.950783,120555262.451472,-228375232.158251,-247991361.691555,1
-130675918.524431,-755253208.405334,-357852391.139994,88274240.628692,-992236728.466128,-229511165.797395,-1078419062.649989,449277037.032242,-833664163.182584,-904476744.182842,1
-235160223.149229,-1320706155.303648,-632251256.100037,168474077.771372,-1724799030.619817,-406208630.162091,-1872377453.191447,784278610.200117,-1447387081.351189,-1568625206.941311,1
-51380405.675875,-315876154.767584,-145937213.117838,29243557.96239,-419261398.187163,-93518191.371752,-457945004.075544,188526954.972368,-353960386.80926,-384351876.767011,1
-176700930.857372,-1005468667.876919,-479030833.298029,123480692.754991,-1316539939.681669,-307180612.768121,-1430057962.293296,597437373.028641,-1105508163.094991,-1198784716.692249,1
-29510155.985993,-207087427.981692,-91921529.470613,10774422.679226,-281733869.776632,-58217381.736058,-308466124.006175,124462035.07573,-238484085.891465,-260335669.969542,1
-274708879.460695,-1517208389.725756,-729872083.088389,201851793.589134,-1973157607.081643,-470179429.851886,-2142305680.936355,900042609.763385,-1655888407.067374,-1792512570.834541,1
-72290549.599132,-446017740.995426,-206822900.017278,42222913.0265,-593756482.427569,-131790775.62007,-646518106.87452,266282092.183876,-499844523.058258,-543829709.933959,1
-161932452.139296,-932003423.407479,-442490595.515557,110874096.693229,-1223620728.93744,-283426909.813124,-1329185970.368152,554196793.17412,-1027570026.9646,-1114997840.855828,1
-49142091.10563,-312590961.634036,-143115714.412883,25860599.188121,-418033325.25085,-91257204.179904,-456391998.587063,186919648.59285,-352823786.830244,-383927647.208971,1
-228129556.784735,-1298557920.788254,-619232855.515083,160197659.616845,-1701321473.534055,-396737486.001606,-1846699486.529183,771653250.418792,-1427666009.631299,-1548767005.14089,1
-136642021.356236,-796911715.412229,-376686117.0458,91060335.64104,-1049214986.528963,-241062624.218749,-1140162116.581983,474264072.883361,-881449507.762482,-956983350.426202,1
-120001716.059718,-705782501.173946,-332597108.826479,78451891.628065,-930764168.373017,-212775552.402935,-1011846840.088465,420244169.718581,-782248330.297557,-849513901.380322,1
-173430379.437891,-994310997.332914,-472622242.014554,119566657.995116,-1304252659.624539,-302926602.860965,-1416721755.136674,591111774.77269,-1095229262.199754,-1188177368.57945,1
-152213307.341058,-880232287.116754,-417262293.098459,103137370.899287,-1156890381.192768,-267356542.963798,-1256851761.536806,523630792.554561,-971633933.787064,-1054477364.233629,1
-48913768.439928,-300715022.864991,-138734208.806068,27472982.362135,-398922288.512858,-89136561.247349,-436139557.406747,179509065.266816,-337072510.317001,-365775448.877779,1
-20689764.196231,-160164621.353622,-68885612.485575,3681619.588174,-220997818.910769,-43362216.075151,-242925147.713204,96658121.73791,-187818797.4862,-205461601.67662,1
-142665357.292887,-832179731.176563,-393400592.970164,95159387.646806,-1095740741.207527,-251680189.388134,-1190609395.987779,495250369.591016,-920456003.218992,-999412417.409482,1
-57973725.437801,-363087010.131252,-167236564.367717,32002751.632007,-484433824.849191,-106814025.767639,-528329580.269902,216998224.632618,-408431672.841935,-444257638.92883,1
-34985819.588138,-241941602.028556,-108002681.654813,13793536.149266,-328519386.286696,-68442699.468051,-359317429.025625,145329449.105542,-277797667.823747,-303202708.182596,1
-122259167.609718,-711128728.811908,-336022359.045378,81292583.772707,-935208558.149835,-215428304.209191,-1017044799.569619,423147604.811519,-786210960.651649,-853071320.308141,1
-17188066.824082,-128219095.731646,-55096302.482045,3126551.968754,-175122542.697304,-35508152.896756,-193728504.828726,77332059.49271,-149654333.128682,-162794841.828731,1
-85779738.953184,-503900226.993456,-236801457.949625,54958201.093474,-663401720.152035,-152259841.887209,-722778742.822951,300074347.37089,-558643181.224136,-605803292.676477,1
-16131513.374747,-134765002.296587,-56584556.630794,171029.352473,-187767362.760563,-35589211.890085,-207082000.068252,81601832.807285,-160094365.296965,-175294997.569554,1
-41782127.80126,-251488410.865724,-116222882.075333,23676749.051802,-331386682.748735,-75529548.499301,-363496954.884197,150029280.474667,-280782592.774366,-303681751.120128,1
-127712898.697166,-748599989.133914,-353108621.13719,83973128.00433,-986486629.907018,-226062747.38132,-1072425224.551387,445665812.938964,-829069923.945398,-900167061.018192,1
-79314121.405239,-479832046.174647,-223671048.424763,48066897.175415,-635967754.122329,-143125288.059063,-692714541.080962,286213246.508794,-535477847.71932,-581781625.474511,1
-55906265.441432,-363239389.426205,-165691858.827882,28274022.772491,-488392095.203378,-105191488.21074,-532464642.746207,217492187.85987,-411702299.557046,-448805903.552052,1
-49165909.577387,-314174755.058668,-143540782.167755,25294912.45592,-420405162.15176,-91701084.655629,-459281250.68283,187961858.156585,-355021231.740858,-386217051.929722,1
-146273670.042356,-852417513.732566,-402978803.127738,97619808.874527,-1122062240.758634,-257848700.439734,-1219345163.776729,507241788.962409,-942680280.558552,-1023422738.396547,1
-136484173.432653,-804099531.502978,-378952224.044585,89251889.793625,-1061129562.953265,-242207102.331182,-1153125975.57163,478835894.177954,-891505185.347356,-968467943.498346,1
-112181185.554499,-656576937.527024,-309481042.778204,73375659.868561,-864412096.216889,-198496000.122472,-940536407.795817,390864515.905285,-727031191.838224,-788893067.54509,1
-116014852.390911,-674524319.612479,-318509858.150648,76875854.386155,-886584207.495257,-204264823.033759,-964738184.157133,401314105.055237,-745744473.465037,-808891226.944065,1
-241154919.289904,-1372699638.210108,-654522820.394676,169226280.218921,-1798418838.830973,-419425925.526712,-1952195865.862701,815722228.962992,-1509222391.027038,-1637171855.018476,1
-72503910.30216,-451522798.531322,-208639330.777938,41166626.882921,-602100728.777389,-132981276.216322,-655943251.79212,269723029.841918,-507132826.984876,-551850161.723062,1
-575244880.834101,-3179141895.308579,-1531206125.128885,425910244.367421,-4137947251.922251,-983942500.16539,-4488072368.091967,1885799627.771559,-3469446121.095611,-3758276010.61464,1
-81796586.626405,-494454770.643965,-230460820.605375,49605643.534207,-655136606.782983,-147450643.506444,-713711443.248869,294887492.062937,-551719125.881752,-599368194.068775,1
-18695082.071751,-149956866.287498,-63719009.284831,1667977.278242,-207869379.292932,-40351679.72419,-229006978.817909,90723021.452623,-177012733.691931,-193565396.067281,1
-854265.79712,-40640993.544799,-12363014.173579,-9803012.437357,-61801705.710766,-8091974.172431,-71163612.33138,25500170.360868,-54891615.830076,-60154510.660315,1
-62267590.572977,-403177753.622026,-183971907.11509,31771632.141797,-541453290.347553,-116675527.382061,-590565405.655501,241274535.547056,-456623796.93827,-497653961.07328,1
