@relation 'AT: credit_rating_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R27-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '-0.5310.521v21-0.319v18+0.277v14-0.256v13+0.234v7...+0.4620.577v23-0.43v22+0.311v28-0.306v30-0.271v13...-0.312-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...+0.26 0.481v13-0.405v12-0.277v27+0.25 v21-0.225v14...-0.207-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4......' numeric
@attribute '0.6280.548v20-0.397v16+0.342v29+0.316v2+0.208v18...+0.4940.398v4-0.391v28+0.342v30-0.329v21-0.322v22...+0.3060.428v15-0.35v20+0.341v31+0.34 v28+0.279v29...-0.2210.479v24+0.381v8-0.291v31-0.279v14-0.274v9...-0.2090.475v24+0.382v28-0.299v15-0.271v3+0.26 v7......' numeric
@attribute '-0.37-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...-0.3260.45 v17+0.397v18-0.377v19+0.292v6-0.287v30...+0.322-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21...-0.3170.388v7+0.371v29-0.348v5+0.306v16-0.275v4...+0.275-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18......' numeric
@attribute '-0.4190.521v9+0.347v31-0.345v6+0.331v18+0.326v19...+0.3650.428v15-0.35v20+0.341v31+0.34 v28+0.279v29...+0.362-0.455v7+0.323v19-0.296v9-0.29v15+0.285v17...+0.3130.45 v17+0.397v18-0.377v19+0.292v6-0.287v30...-0.3020.388v7+0.371v29-0.348v5+0.306v16-0.275v4......' numeric
@attribute '-0.411-0.446v29-0.344v13+0.338v31-0.306v12-0.262v1...-0.3450.526v2+0.375v19+0.279v1+0.238v22-0.224v21...-0.3440.475v24+0.382v28-0.299v15-0.271v3+0.26 v7...+0.3340.386v25-0.319v23-0.317v16-0.305v26-0.292v13...-0.320.518v8-0.463v5+0.36 v14-0.338v31-0.226v27......' numeric
@attribute '-0.6270.394v18-0.331v9+0.287v7-0.274v10-0.249v12...+0.311-0.446v29-0.344v13+0.338v31-0.306v12-0.262v1...-0.2740.386v25-0.319v23-0.317v16-0.305v26-0.292v13...-0.2570.548v20-0.397v16+0.342v29+0.316v2+0.208v18...+0.2410.45 v17+0.397v18-0.377v19+0.292v6-0.287v30......' numeric
@attribute '-0.386-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18...+0.345-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...+0.3150.45 v17+0.397v18-0.377v19+0.292v6-0.287v30...-0.312-0.39v22-0.353v11+0.289v26-0.283v3+0.278v21...-0.2950.421v2-0.377v15+0.327v18-0.321v19-0.244v23......' numeric
@attribute '-0.4240.577v23-0.43v22+0.311v28-0.306v30-0.271v13...+0.3520.428v15-0.35v20+0.341v31+0.34 v28+0.279v29...-0.347-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...+0.337-0.39v22-0.353v11+0.289v26-0.283v3+0.278v21...+0.2540.475v24+0.382v28-0.299v15-0.271v3+0.26 v7......' numeric
@attribute '-0.4820.421v2-0.377v15+0.327v18-0.321v19-0.244v23...+0.3840.479v24+0.381v8-0.291v31-0.279v14-0.274v9...+0.3080.518v8-0.463v5+0.36 v14-0.338v31-0.226v27...-0.2860.521v9+0.347v31-0.345v6+0.331v18+0.326v19...-0.261-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21......' numeric
@attribute '-0.471-0.389v26-0.36v11+0.348v20+0.331v25-0.307v3...-0.352-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...+0.32 0.428v15-0.35v20+0.341v31+0.34 v28+0.279v29...+0.314-0.363v1+0.333v2+0.285v25-0.285v5+0.284v4...+0.3  -0.601v10-0.328v15-0.284v27+0.258v6-0.244v21......' numeric
@attribute '0.569-0.363v1+0.333v2+0.285v25-0.285v5+0.284v4...+0.3230.386v25-0.319v23-0.317v16-0.305v26-0.292v13...+0.316-0.389v26-0.36v11+0.348v20+0.331v25-0.307v3...-0.3030.479v24+0.381v8-0.291v31-0.279v14-0.274v9...-0.3030.481v13-0.405v12-0.277v27+0.25 v21-0.225v14......' numeric
@attribute 0.418-0.39v22-0.353v11+0.289v26-0.283v3+0.278v21...-0.3820.386v25-0.319v23-0.317v16-0.305v26-0.292v13...+0.349-0.389v26-0.36v11+0.348v20+0.331v25-0.307v3...+0.3470.373v18-0.361v27+0.349v12-0.284v6-0.278v9...-0.294-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...... numeric
@attribute '-0.4820.475v24+0.382v28-0.299v15-0.271v3+0.26 v7...+0.3250.479v24+0.381v8-0.291v31-0.279v14-0.274v9...+0.31 0.421v2-0.377v15+0.327v18-0.321v19-0.244v23...+0.306-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...-0.2630.373v18-0.361v27+0.349v12-0.284v6-0.278v9......' numeric
@attribute '-0.4680.526v2+0.375v19+0.279v1+0.238v22-0.224v21...+0.404-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21...+0.3690.518v8-0.463v5+0.36 v14-0.338v31-0.226v27...+0.3620.388v7+0.371v29-0.348v5+0.306v16-0.275v4...+0.25 -0.389v26-0.36v11+0.348v20+0.331v25-0.307v3......' numeric
@attribute '-0.395-0.446v29-0.344v13+0.338v31-0.306v12-0.262v1...-0.3530.481v13-0.405v12-0.277v27+0.25 v21-0.225v14...+0.3490.518v8-0.463v5+0.36 v14-0.338v31-0.226v27...-0.32-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...-0.311-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18......' numeric
@attribute '0.4050.373v18-0.361v27+0.349v12-0.284v6-0.278v9...-0.390.428v15-0.35v20+0.341v31+0.34 v28+0.279v29...+0.316-0.455v7+0.323v19-0.296v9-0.29v15+0.285v17...-0.256-0.389v26-0.36v11+0.348v20+0.331v25-0.307v3...-0.242-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18......' numeric
@attribute '0.5030.373v18-0.361v27+0.349v12-0.284v6-0.278v9...+0.4370.521v9+0.347v31-0.345v6+0.331v18+0.326v19...-0.344-0.39v22-0.353v11+0.289v26-0.283v3+0.278v21...+0.31 -0.485v1-0.416v31+0.279v19-0.265v8+0.243v18...-0.294-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21......' numeric
@attribute '-0.3760.479v24+0.381v8-0.291v31-0.279v14-0.274v9...-0.3160.386v25-0.319v23-0.317v16-0.305v26-0.292v13...-0.2860.475v24+0.382v28-0.299v15-0.271v3+0.26 v7...-0.268-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...-0.2660.548v20-0.397v16+0.342v29+0.316v2+0.208v18......' numeric
@attribute '0.407-0.363v1+0.333v2+0.285v25-0.285v5+0.284v4...-0.3490.45 v17+0.397v18-0.377v19+0.292v6-0.287v30...-0.3250.521v21-0.319v18+0.277v14-0.256v13+0.234v7...+0.319-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...-0.288-0.446v29-0.344v13+0.338v31-0.306v12-0.262v1......' numeric
@attribute '-0.3970.518v8-0.463v5+0.36 v14-0.338v31-0.226v27...+0.3690.479v24+0.381v8-0.291v31-0.279v14-0.274v9...-0.3540.386v25-0.319v23-0.317v16-0.305v26-0.292v13...+0.3360.388v7+0.371v29-0.348v5+0.306v16-0.275v4...-0.305-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18......' numeric
@attribute '0.3980.475v24+0.382v28-0.299v15-0.271v3+0.26 v7...+0.3140.481v13-0.405v12-0.277v27+0.25 v21-0.225v14...-0.295-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21...+0.2880.421v2-0.377v15+0.327v18-0.321v19-0.244v23...+0.2820.45 v17+0.397v18-0.377v19+0.292v6-0.287v30......' numeric
@attribute -0.4360.521v9+0.347v31-0.345v6+0.331v18+0.326v19...-0.401-0.455v7+0.323v19-0.296v9-0.29v15+0.285v17...+0.3790.526v2+0.375v19+0.279v1+0.238v22-0.224v21...+0.3070.388v7+0.371v29-0.348v5+0.306v16-0.275v4...-0.282-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4...... numeric
@attribute '0.4020.394v18-0.331v9+0.287v7-0.274v10-0.249v12...-0.3930.421v2-0.377v15+0.327v18-0.321v19-0.244v23...+0.29 0.45 v17+0.397v18-0.377v19+0.292v6-0.287v30...+0.281-0.389v26-0.36v11+0.348v20+0.331v25-0.307v3...-0.265-0.439v12-0.417v24+0.386v30-0.341v3-0.239v4......' numeric
@attribute -0.4430.577v23-0.43v22+0.311v28-0.306v30-0.271v13...+0.357-0.549v1-0.479v6-0.316v21+0.248v17+0.225v29...-0.325-0.485v1-0.416v31+0.279v19-0.265v8+0.243v18...-0.283-0.39v22-0.353v11+0.289v26-0.283v3+0.278v21...+0.271-0.446v29-0.344v13+0.338v31-0.306v12-0.262v1...... numeric
@attribute '0.5980.398v4-0.391v28+0.342v30-0.329v21-0.322v22...-0.368-0.601v10-0.328v15-0.284v27+0.258v6-0.244v21...-0.2760.577v23-0.43v22+0.311v28-0.306v30-0.271v13...-0.2540.481v13-0.405v12-0.277v27+0.25 v21-0.225v14...+0.2210.394v18-0.331v9+0.287v7-0.274v10-0.249v12......' numeric
@attribute v32 numeric

@data
0.078692,0.50659,-0.838162,-1.311575,1.994429,0.780605,-0.444338,-0.070784,0.464512,0.762443,0.199425,-0.134896,-0.491825,-1.026921,0.90982,-0.582881,-0.188188,-0.649981,-1.131518,0.303469,-2.326467,1.264012,0.759198,1.390881,1.390474,0
-0.641298,-0.88417,0.141341,-1.229055,-1.239665,0.196805,0.641635,0.860039,-2.686024,1.495334,0.704058,-1.41613,0.819113,-0.979584,1.074408,-1.589064,0.233242,1.273778,-0.362723,-1.503044,-0.043728,-1.470921,0.200005,1.682315,-0.993398,0
1.159182,-0.648383,1.635358,0.696966,2.134179,-1.127311,-0.9477,0.179581,-0.379954,-0.229632,1.425353,0.797104,-1.219816,0.450738,1.584713,0.164544,0.077683,1.15707,-0.728709,-0.714472,-0.033754,-0.346571,-0.826413,-0.337447,-0.627193,0
0.21403,-0.468095,0.488092,-1.529657,-1.407521,-1.23079,-2.452443,0.006075,0.178634,0.13074,-1.370035,0.127647,-0.308035,-1.263187,1.066721,-0.428751,-0.051587,1.479535,0.96061,-1.732466,-0.426113,-0.99164,3.326528,-0.462444,0.146662,0
0.277729,-0.45613,1.317172,1.06403,-0.091295,0.558729,-1.508145,1.085852,-0.684127,-0.163314,-0.546044,-0.052804,-0.219188,0.394825,1.193043,0.12137,-0.966822,-1.483592,-0.711219,0.293343,0.096262,0.891222,-0.840835,0.473005,0.57683,0
1.047568,0.672483,0.650388,-1.647413,-1.360615,0.937247,1.427479,-0.562464,-2.350434,-0.912387,0.298205,-0.403039,0.534909,-0.494199,0.880304,-0.221078,0.661151,0.914702,-1.075989,-1.603114,-0.737565,0.30762,0.906867,1.666825,-1.313782,0
-0.141581,-0.027727,1.094176,-1.854122,-1.525723,1.06662,0.394329,1.14988,-3.118691,0.553615,-0.649592,-1.32788,0.629639,0.99408,0.958448,-0.462026,0.233484,0.382881,-1.243137,-1.576267,0.643204,-0.404891,-0.209437,1.605549,0.660687,0
0.166795,1.441426,-1.239524,0.206018,0.837194,-0.680234,0.867513,-0.103863,0.6002,-2.490911,-0.400688,-1.517046,-0.296984,-1.263201,1.27665,-0.875767,0.6213,-0.070264,0.574056,0.415899,0.405521,0.766515,0.284939,0.489184,-0.434726,0
0.713608,0.105839,1.471523,-0.584524,1.542186,-0.507043,1.66747,-1.265583,0.522224,-0.224598,0.473376,-2.766724,0.36971,1.302724,1.653951,-0.163358,0.304623,0.792956,0.855523,1.399109,-0.42138,0.367566,1.417017,-2.215593,0.285482,0
0.265548,-0.743061,1.073575,0.821805,0.388744,-0.495879,0.139921,-0.084664,-1.521187,0.732397,-2.379257,-1.490605,0.067494,-0.540061,0.109082,0.002853,-0.544865,1.204123,1.017195,-0.954027,-1.010521,0.53157,-0.352036,-0.221697,0.437,0
0.985459,-1.894237,0.815553,1.166645,1.936336,0.289453,-2.096777,0.845498,-0.090205,-1.438664,0.183723,-0.833332,1.128263,-0.89627,0.199527,0.278443,-0.793581,0.170184,-0.22623,-0.095771,-0.590203,-0.498134,-0.185947,-0.141306,0.007761,0
0.677974,0.843131,0.879958,0.648676,-0.9861,-0.656873,0.225975,-0.525101,-0.724538,0.912339,0.609679,-1.576833,0.365839,0.393772,1.158889,-0.286845,-1.263018,2.316742,-0.399174,-0.189326,0.191719,0.184957,0.929764,-0.328232,2.538363,0
1.642852,0.490211,0.014298,-0.595654,-0.427524,-0.317122,0.762061,-2.00271,-0.422537,-0.727017,-0.682054,-0.058347,-0.174179,-0.545802,0.666478,0.474161,-0.802161,0.049602,-1.200047,0.024913,-1.573582,-0.02625,0.047086,-0.080123,0.377475,0
-1.338202,1.135063,0.824438,1.045787,0.657203,-0.791702,0.277705,-1.965521,-0.848433,-1.11928,-0.638052,-0.718842,-0.52667,-0.098409,1.067948,-0.61443,0.338151,-0.128255,-1.305058,-0.113501,-0.506786,0.62209,0.571776,1.096251,-0.441494,0
-0.532407,-0.758154,-0.05855,0.030211,0.267905,0.173321,0.987136,0.188218,0.140094,-0.373584,-0.320656,0.239314,-0.462964,-0.199833,2.362377,1.792327,-1.430563,-1.037566,-1.387771,-1.652916,1.6248,-1.050768,0.627969,-0.20959,0.117984,0
-0.05272,0.01407,-0.77265,-1.216465,1.03409,-0.111282,1.001622,-0.63159,-1.233706,-0.333216,-2.120316,-1.192267,-1.04057,0.134167,0.630257,-0.303265,-1.034884,-0.743615,-0.709248,0.530526,1.156426,1.690357,1.463119,-0.842291,0.277719,0
1.43467,-1.640573,2.154122,-0.135527,2.120936,-0.676018,0.375704,1.123766,-0.415064,0.366168,-0.45989,0.135014,0.095148,-1.579725,0.42499,-0.456363,-0.823123,0.936929,0.452184,0.15641,2.923784,-1.507795,0.86405,0.931207,1.726171,0
0.5754,-0.081311,-1.6234,-0.019957,-0.452189,-0.047145,-0.790919,0.113108,0.512393,-1.999239,-1.203602,-2.558898,-0.55997,-1.689388,1.186912,-0.268738,0.274192,-1.194402,-0.075363,2.23507,1.547476,0.167814,-0.417841,-0.623394,-1.039644,0
0.797609,-1.205237,1.392688,0.377584,-0.712826,0.282618,0.568812,-1.403243,0.368767,-0.142272,1.833684,-1.544928,-0.321366,0.790511,1.744549,1.164083,0.565595,1.554717,-0.522072,0.190824,-1.061127,1.637111,1.974911,-0.228632,-0.081955,0
0.309754,0.433335,1.352063,1.114693,0.830834,-1.512269,0.042148,1.319903,-0.406582,-0.050937,0.120833,-0.307797,-0.151735,0.220178,0.838245,-0.864959,-0.606046,-0.326289,-0.132013,-0.597201,-0.827826,-0.545478,-1.70577,-0.046041,1.301928,0
3.401141,-0.727535,-1.720794,0.298096,0.461958,-1.3301,0.177342,-1.143274,0.13812,-1.474049,-0.34634,-1.923571,-0.889539,-1.543344,0.30796,0.300058,0.479055,1.42651,0.794651,-0.534677,0.333279,-0.001622,-0.008151,0.957127,0.086216,0
-0.145148,0.155923,0.274579,-0.424883,0.670283,-0.155553,-1.082056,1.124457,0.66712,-0.856216,-0.261494,-0.413505,1.179883,-0.757159,1.027947,1.633345,-1.263747,0.685203,-0.720107,0.167957,-0.885349,-0.666739,0.753045,0.720432,-0.523272,0
1.924342,-1.812778,1.025902,0.672528,-0.466244,-0.439435,0.302812,-0.589103,0.503145,-1.03477,-0.904513,0.190087,-1.036172,-0.33969,0.811922,-0.519016,-1.147667,-1.373764,-1.810598,1.478634,0.228812,-0.394203,-0.717421,0.153663,-0.32053,0
0.172878,-0.46333,-0.997362,-0.373955,-0.361046,-0.698693,0.379829,-0.395552,-1.532259,-0.13779,-0.751608,-0.218981,-1.032215,-0.182311,0.494632,0.072895,-1.142915,0.951108,-0.828459,-0.50009,-0.972671,1.633878,0.513542,-0.435568,0.532443,0
-0.476846,1.164333,0.799687,-0.212984,-0.039893,-0.871954,-1.042925,1.090778,0.226441,-1.014185,1.021741,0.067078,-0.407332,-1.43204,1.026783,0.942752,-1.060608,0.837601,-1.693049,0.178804,-0.180307,-0.121357,-0.330079,0.268514,-1.150873,0
2.929013,-0.456874,1.500237,-0.568939,0.493469,-0.484454,0.267938,-1.831398,-0.346453,-0.506971,0.49733,0.854692,-0.187288,-1.832671,1.271323,0.670037,0.217047,-0.731173,0.993689,2.464465,-1.369176,-0.574589,-0.371965,-1.400542,-0.853677,0
1.470997,-0.719756,0.97054,-0.986997,0.247621,0.804385,1.08083,0.141352,0.867367,-1.785006,-1.886742,0.733122,0.194552,0.648284,1.358096,1.511509,-0.872474,0.337359,-2.154997,0.183776,0.420171,-0.2062,1.030572,-0.107355,1.062766,0
0.692658,0.763063,0.901921,1.279745,-1.748053,0.532469,-0.253768,0.931903,-2.157328,-0.186483,0.35372,0.476238,-4.285876,-0.57085,1.057723,-0.391804,0.342252,-3.280015,1.182206,-1.635035,0.086439,-3.230529,2.980532,-0.882986,2.597786,0
-1.575652,-0.61566,0.291537,1.828473,0.847809,-0.956197,-0.405195,-0.501216,-0.404488,-2.071964,-0.102143,-0.943518,0.147897,0.449798,1.277746,-1.462528,0.092537,-0.134465,-0.753595,0.951151,-0.149168,0.404795,0.846616,1.768599,-0.257226,0
-0.312838,-0.524833,1.424006,0.908292,0.406888,-0.7815,0.352423,0.792972,-0.535583,0.128153,-0.958601,-0.708909,0.042489,-0.526699,0.761787,-0.541286,-0.664171,0.067359,0.200822,-0.337409,-1.185749,-0.018154,-0.950035,0.051308,0.495032,0
-1.655557,1.103347,-0.912525,0.551142,-1.373307,-0.135397,1.084447,0.849349,-0.894348,-1.821417,0.414095,-0.745645,-0.03075,-2.05748,2.289403,0.909589,0.54207,-0.793214,1.660413,-0.980723,0.104047,0.29479,-1.438926,-0.829625,1.490754,0
-0.57009,0.266567,0.712861,-0.740168,0.6567,-1.212848,0.244801,0.454015,0.749317,-0.301082,-0.267949,-0.076725,0.2091,0.156685,1.491101,0.999451,-0.907903,1.097757,-1.968983,-0.353138,-0.838249,-1.952469,-0.632567,0.342457,0.699746,0
0.548937,-0.495029,0.583931,-1.515833,0.795123,0.199364,-0.855459,2.330501,-0.76345,-1.244845,-0.436789,-0.49361,-0.154285,-0.759722,-0.166711,1.577896,-1.204435,-0.030873,-0.613232,0.567253,1.074985,1.389198,0.78261,-1.205427,0.747557,0
-1.928539,-1.889425,1.476871,1.348178,-0.833035,-1.13365,0.476258,1.600769,-0.195952,-0.227103,-0.284533,-1.170658,-0.049808,-0.479581,0.531878,-0.927919,0.090831,0.201025,-0.430943,0.123972,-1.435539,-0.144472,-0.644127,0.112833,-0.138158,0
-0.636531,0.64291,-0.074017,-1.625794,1.513293,0.416033,1.265597,0.850091,0.598883,1.049219,-0.610617,-0.052513,-1.131857,-1.590096,1.556181,-0.661011,0.426197,0.013827,-0.767496,0.36219,-1.97297,1.319604,0.186467,0.232312,1.499632,0
2.07892,0.219281,0.449143,-1.850801,-0.805215,0.561918,1.403439,0.035019,-1.219975,-1.09941,0.980876,-0.149703,0.765136,-0.428051,1.340026,-1.380116,-0.561821,-0.931055,-1.892156,-0.373304,-1.676557,-1.38337,-0.661251,-0.022753,-1.482098,0
0.719669,0.415794,-0.791557,-0.384784,-0.495493,-0.626216,-0.577468,-0.724648,-1.260781,-0.265274,-1.543682,-2.765331,-0.135083,-1.609511,0.358794,1.181765,0.579959,1.631387,1.029684,-0.744949,-0.784922,0.15142,-0.988543,0.146434,1.164881,0
1.289642,-0.793433,-0.990057,-0.215416,-0.046738,-2.163342,1.052547,0.215614,-1.354889,0.061528,-0.780671,0.175172,1.424469,-1.006802,-0.460473,0.784618,1.419881,-1.230475,-1.906638,0.754502,-1.327839,1.245096,1.729863,-1.608367,0.036113,0
1.68271,0.216394,3.540497,-1.622578,-0.650326,-1.613575,-0.155697,1.168192,0.07756,-0.654738,-1.985193,0.204594,-1.09731,-0.183847,0.474928,-1.382487,0.61328,-1.53262,1.943338,-1.313639,0.130302,0.063297,1.571445,-0.96493,2.528794,0
0.106119,0.54773,0.291523,-1.638636,0.283856,-0.112726,-0.755057,0.525153,-1.481768,0.034895,-0.048587,-0.189861,-0.07136,-0.500195,0.42815,1.098488,-1.757244,-1.204249,-0.565244,0.660011,0.29528,1.221754,0.921589,1.235616,1.94029,0
1.210316,-0.32369,-0.977474,0.467819,-0.409647,-0.914276,0.445204,1.124585,-0.058208,-1.857017,-0.503764,-1.741402,-0.314525,-0.086799,1.058305,-0.378239,0.885431,0.755933,0.164482,-0.603284,-0.825013,-0.139327,-1.926328,-1.158694,2.035135,0
1.506565,0.833703,0.254384,-0.136177,-0.019527,0.47669,0.982074,0.4175,-1.547373,1.816184,-1.594018,-3.284739,-4.090012,-1.109394,-0.760346,3.060819,-0.531732,-0.194273,-0.753096,0.642818,-0.59463,-2.968941,0.966624,1.046229,-0.397016,0
0.631936,-1.895793,3.083051,-0.997352,-0.165093,-0.198033,2.598428,-0.879829,0.277204,0.047698,-2.224944,-1.157331,-0.502105,-2.074615,-0.233575,1.003426,0.185506,-0.751071,-0.193041,0.996527,-0.276743,-0.078598,0.686511,0.350396,-0.345081,0
-0.199781,-1.060242,-1.128388,-1.227551,1.519246,1.210184,-0.46883,0.486765,0.28498,1.751459,-0.031349,-0.831947,-0.522811,-1.862005,1.476737,-0.949106,-0.022413,-0.798525,-0.871636,0.6174,-2.871415,0.968329,0.72038,-0.571588,0.438583,0
0.52057,-0.468805,-0.239394,-0.773325,0.147593,-1.64371,2.30841,1.031263,-0.90088,-0.091906,-0.740549,-0.215092,-1.313041,-0.197878,0.663153,-0.52876,-0.531509,0.972277,-0.203613,-0.490452,-0.535165,0.853862,-0.213092,-1.778573,1.308649,0
1.395186,0.345539,-0.432333,0.28712,0.50697,-1.522187,0.333878,1.421574,0.870511,-0.262282,0.371483,-0.301808,0.443964,0.249716,1.562441,-0.029677,-1.267176,-0.44782,-0.373734,-0.013897,-1.029299,-0.981006,0.243786,0.64774,0.324007,0
0.038861,-0.981059,0.139104,-2.385113,1.355772,1.663426,0.758513,0.246441,0.71704,1.908919,-1.486343,-1.093315,-1.086925,-1.654756,1.273477,-0.077749,0.249031,-1.832055,-1.797279,0.846511,-1.654609,0.529542,-0.220947,-0.951367,1.760603,0
0.599813,-1.99105,1.355528,0.484302,-0.684679,-0.208179,0.170193,0.314543,-0.292564,-0.308749,-1.487147,-0.402262,-0.367051,-0.093392,1.135593,-0.686636,-0.879935,-1.169374,-1.343955,1.377485,-0.117212,-0.929857,-1.515996,-0.874648,1.246046,0
-0.90365,-0.02015,0.742878,0.374923,-0.429245,-0.500322,-0.136434,-1.518676,-0.132685,0.491018,0.730952,-2.977423,-0.202931,0.493651,1.969491,-0.384636,-0.375512,0.552045,-1.946198,1.288372,2.278486,-0.503437,1.653977,0.612815,1.858982,0
-0.858495,0.132242,-0.109899,0.24181,-0.547632,-1.078631,0.183239,1.956698,0.351816,0.195514,-0.6942,-0.670293,0.558847,0.3334,2.009109,0.182557,-1.010287,0.105225,-0.341431,0.227849,-1.374474,-0.806758,-0.698894,0.188207,0.718885,0
-0.537212,-1.319301,-0.421422,0.141025,-2.069256,-0.450059,-0.515294,0.571816,-0.012654,0.851483,-0.308495,-0.086709,-0.518626,-0.192663,2.357529,0.510067,-0.72715,-0.192503,-1.712415,1.18734,0.535582,-0.716574,0.782634,1.282163,-0.03338,0
-0.329408,-0.144245,0.242658,-0.062228,0.353426,0.142554,-0.682402,1.686764,0.56158,-1.122747,-0.541222,-0.180882,1.020836,-0.666831,1.647078,1.34959,-1.093963,0.9385,-0.821169,0.001219,-0.855736,-0.191087,0.834773,0.14564,-0.346413,0
0.932352,0.714546,0.433082,-1.68351,-1.399524,0.443434,0.380524,-0.815887,-2.497197,-0.715785,0.650313,-1.048693,0.369336,-0.491828,1.182284,0.108969,0.362728,0.600395,-1.755836,-1.423562,-1.185466,-0.279576,0.284349,1.802417,-1.534771,0
-3.180968,-0.391057,-0.341679,-0.880035,0.896822,-2.191676,0.156262,-0.111637,-0.90577,-1.02005,0.741807,-1.611094,-0.93116,1.351538,1.466415,-0.401326,0.341844,-0.113167,-1.298709,1.322996,-0.972715,0.251006,-0.18807,0.295589,0.434326,0
-2.11401,1.843276,-1.836611,0.413251,0.344865,-1.312632,0.797998,-0.432897,-2.500729,-0.730734,0.104737,0.135512,1.821448,-1.54671,1.825864,1.3028,1.646891,-3.98448,-1.291008,0.478302,-0.27856,1.312404,1.281456,-3.042282,0.04148,0
1.329635,-0.0204,-0.517916,-0.160077,-0.531623,-1.105829,0.440812,0.515632,0.266343,-0.48487,-0.994697,-0.009482,0.218153,-1.128346,1.898342,0.921751,-1.06116,1.090691,1.012351,1.432982,-0.311724,0.156568,1.506537,1.194462,-1.017287,0
0.294182,-1.433007,-1.495716,0.589765,-0.833895,-0.261365,-0.022553,0.915466,-1.076146,-1.012128,-1.282068,-1.859128,0.372736,-1.079977,1.283618,-0.730073,0.492305,1.900808,1.325361,-0.286229,-0.169357,0.114345,-0.362864,-0.118263,2.14593,0
2.028451,0.939504,1.071437,0.509373,-0.021693,-0.699784,-0.359584,0.336398,0.696342,0.170716,2.595379,-1.575126,0.021845,0.159977,1.801367,0.406197,-1.055509,0.143067,-0.651902,0.311859,-0.787158,0.403559,0.53147,-1.205568,0.481598,0
-1.233516,0.594157,-0.498337,-1.222017,-0.883086,-1.931095,-0.671034,-0.10143,-1.367908,1.490543,0.648804,-0.705862,-1.19866,-2.372373,0.996097,0.57603,-1.310318,0.228482,-0.873118,1.122903,-0.637102,-0.465176,-1.035606,-0.321483,-0.021971,0
1.13353,-0.502908,0.975001,0.763657,-0.002684,0.361079,-0.162773,-1.008704,-1.202578,-0.957289,-1.551757,-0.331116,0.518459,-0.585997,0.768112,0.098838,-0.796441,-0.091744,-0.308079,-0.01018,-2.02192,0.652399,-0.02911,-0.444606,0.723592,0
0.614336,-0.820926,0.248085,-0.643672,-0.871045,-0.26739,0.434954,1.584187,-0.125891,0.366212,-2.038366,-0.291359,-0.172083,0.081788,2.587662,1.241617,-0.544039,0.418627,0.739881,1.559954,0.937377,0.051523,0.334617,0.145145,0.593692,0
0.414783,-0.412301,-1.056143,0.476733,-0.745631,-0.015684,-1.118463,0.259433,-1.413849,0.187582,-0.715158,0.281734,0.97394,0.647158,2.737838,0.281749,-0.894003,1.22134,0.383628,0.632502,-0.965991,-0.101099,0.935141,0.418894,1.519338,0
1.037502,-1.356406,0.408698,1.996634,1.225894,-1.960366,-1.615202,0.838643,-0.763992,-0.775049,0.813128,-0.46535,3.262431,-0.699346,-0.033371,0.844802,2.176639,-2.38328,-1.201,0.806136,-1.220539,-0.083465,1.424074,1.772367,0.721382,0
1.824406,0.730811,-1.417896,1.453324,-0.636635,-2.120185,0.317448,-0.067768,-1.194515,-1.126972,-0.250576,-0.631295,0.805293,-1.048328,0.701717,1.47502,4.090782,0.340094,-1.687828,-1.452638,0.066412,1.502066,1.062249,0.644411,1.107343,0
-0.091999,2.197302,0.762423,0.73853,0.570814,-0.531714,-0.006023,-1.020145,-1.324495,-1.788689,-1.224983,0.235839,0.2283,-1.139896,1.894221,-0.764414,-0.614632,-0.038531,0.221999,1.707098,0.094257,0.806782,0.720829,0.191193,0.136427,0
0.613025,-0.851872,0.481261,1.484972,0.982814,-0.711357,1.157185,0.281313,-0.769597,-0.740031,0.468055,-0.46668,-0.243366,-1.509332,1.900579,0.411475,-0.782278,-1.831038,1.67146,-1.177078,-0.410095,0.145121,-0.046719,-1.03386,-0.74601,0
