@relation 'AT: marketing_survey-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute 0.367v11+0.328v6+0.325v5+0.314v13+0.299v12... numeric
@attribute -0.555v3-0.448v4+0.316v11-0.313v2-0.283v5... numeric
@attribute -0.428v12+0.411v8-0.331v13-0.31v2+0.308v9... numeric
@attribute -0.398v2-0.371v10+0.366v6-0.344v9+0.321v5... numeric
@attribute -0.434v1-0.416v7+0.402v4-0.375v2+0.341v10... numeric
@attribute -0.723v14+0.326v11-0.323v13+0.286v12+0.252v7... numeric
@attribute '0.646v1-0.439v7+0.39 v5-0.237v3-0.196v8...' numeric
@attribute -0.427v4-0.419v1+0.365v2+0.355v10+0.337v6... numeric
@attribute 0.488v7-0.434v8+0.404v10+0.334v14-0.317v12... numeric
@attribute '0.55 v9-0.481v11-0.42v8+0.267v7+0.263v12...' numeric
@attribute -0.525v13+0.363v14-0.361v10+0.314v6+0.273v9... numeric
@attribute '0.503v5-0.366v6-0.356v13+0.295v12+0.29 v14...' numeric
@attribute '-0.48v11+0.43 v12+0.366v6+0.36 v10-0.273v5...' numeric
@attribute v15 numeric

@data
-1.753118,-0.081357,0.375521,0.348994,0.877475,-0.012339,0.438239,1.372033,0.101075,-0.461252,0.883273,0.509329,-0.561546,3
-0.956209,0.071937,-0.043175,-1.507204,-1.197536,0.477181,0.425463,-0.478958,0.32713,0.711077,0.25854,0.850081,-0.403702,3
-1.442695,0.818893,-1.817927,0.067541,-0.061611,-0.669676,1.001783,-1.095077,0.233437,0.608767,0.314865,0.236493,0.305533,2
0.64836,-0.626005,1.098977,3.638067,-0.688939,1.018679,1.018384,0.43001,0.604003,0.168642,-0.427986,-0.241955,-0.295463,3
-0.770675,-0.554979,1.063545,1.745799,0.263197,-0.026301,0.253893,0.595447,-0.932341,0.416381,-0.183476,1.56557,-0.89378,2
0.260191,-0.994455,0.880318,1.762598,-1.406977,0.72274,1.320639,2.129137,-0.357948,-0.337154,0.264534,0.860133,0.809461,2
0.645489,0.920731,0.014225,0.997385,-0.099578,-3.125222,-0.133938,0.387655,-0.035045,-0.332895,1.495612,0.243029,0.215227,5
-1.4971,-0.280213,-0.0981,1.354511,0.152794,-2.976371,-0.287861,-0.545242,1.331161,0.685716,1.09129,1.100302,-1.003767,2
-0.491348,-0.692217,0.603911,0.42301,-0.716715,-2.485068,0.502723,-0.00846,1.58393,-0.415445,1.759964,0.531508,0.883357,5
-0.813673,-0.874559,0.780505,-0.344387,-1.00088,-0.666998,-0.174982,-0.023814,1.477627,0.635292,0.911679,-0.011726,0.499551,2
-0.655915,-0.257299,-0.470666,0.908935,-1.125471,-0.30822,1.057394,-0.504696,0.627278,0.283642,0.873182,-0.500139,0.089151,2
0.184158,0.496418,-0.803617,0.571225,-1.652219,0.732694,-0.249832,-0.975179,0.19261,0.285145,0.11437,-1.116192,0.085715,1
-0.623668,-0.56348,-0.31322,-0.773747,-1.702799,0.023395,0.250837,-0.237701,-0.812514,-0.511584,0.296501,-0.098272,0.074935,3
-1.284423,-0.07301,-0.693527,0.358911,-0.315138,0.057849,-0.609796,-0.264152,0.003396,0.283944,-0.173887,0.087381,1.237779,3
1.734903,-0.178134,2.11559,-0.810945,2.36945,-1.17953,1.248241,-1.558289,-1.76086,0.179836,-1.025321,0.673167,-0.573604,2
2.010171,0.395711,-0.441158,0.065475,2.408015,1.36667,-1.605432,-2.18201,-1.925936,-1.655549,0.27646,-0.422083,0.616713,1
2.437235,-0.633873,1.364411,-1.068191,1.733759,-0.833985,0.993645,-2.426178,-1.64357,-1.262117,1.424103,0.733218,-2.169371,2
-0.167724,1.262553,-2.090609,-0.597901,1.15874,2.281921,-0.973587,-0.002783,-1.420963,-0.718154,1.507012,1.239337,-0.38334,1
0.427014,-3.201763,-1.210719,-2.044547,1.513665,-1.191566,-0.433431,0.536542,0.520196,0.099664,2.268469,-0.046882,-1.357178,1
0.067861,-0.809429,-0.323846,-0.87226,-0.460479,-0.017372,-0.340733,1.678758,-0.733255,0.91208,0.942059,1.168085,-1.08657,2
0.947035,-3.238383,-2.205987,-1.782561,0.052196,-0.402008,-1.534032,0.217333,0.663523,1.824213,-0.288763,-0.253993,0.441545,2
-1.355836,0.700125,-0.454526,0.600429,-0.622962,0.763047,-0.152844,0.637438,-0.378245,-0.187688,-1.190465,-0.14652,-0.1686,3
-0.360623,-0.511011,0.422298,1.30883,0.234673,0.556801,-1.358857,-0.225278,0.427988,-1.047249,0.141816,0.156151,-0.663649,3
-1.525658,1.128835,0.423224,0.446684,0.041648,0.899855,0.119831,0.064765,-0.244927,0.004597,-0.6684,-0.218667,0.005496,3
-0.007794,-1.077657,-0.160243,-0.868357,0.295337,0.486615,-0.232163,0.077853,0.830462,1.757847,0.552894,0.596491,0.812625,2
-0.966395,0.410786,0.137663,-0.669185,0.112246,0.612041,-0.269458,-0.000054,-0.308055,0.653057,-0.041645,-0.911119,-0.003606,2
-0.417043,-0.303923,0.34596,-0.328766,1.462565,0.178529,0.36817,-0.361427,1.045179,0.510712,0.406158,-0.44154,0.487746,1
1.778508,0.505941,0.261779,-1.166705,1.930311,-0.268922,1.312207,0.925471,-0.158726,1.210133,0.252794,-0.241022,1.13053,2
-0.006713,-0.455314,0.268786,-0.675519,1.023412,0.455228,0.100953,-0.107922,-0.788869,2.448293,0.420399,-0.937412,0.154597,1
1.154879,2.358516,-1.089415,-0.63099,0.066696,-4.266974,0.655314,1.387742,0.558352,1.509808,-0.348194,-0.409665,0.699146,1
-0.147444,0.995133,-0.301426,2.128037,-0.823485,-0.656748,-0.186195,0.103313,-0.595219,0.351531,-1.225313,-1.534906,-0.563199,1
2.581022,1.28449,-0.949569,0.103459,0.596385,-3.505398,0.125335,1.910895,1.478815,2.082042,0.275559,-0.231314,-0.297435,2
-1.134548,1.301476,1.39281,-0.03485,1.594875,-0.167204,0.168432,0.420332,-1.385047,1.682302,0.19313,-0.704915,-0.260614,2
0.329088,2.267086,0.352274,-2.004992,0.643815,0.843633,-0.811037,1.635138,0.252685,2.281387,-0.174221,0.496939,0.323032,1
-0.887104,0.081006,0.585654,-0.341394,-0.84085,-0.23324,-0.915113,-0.405057,0.216343,0.413747,-0.408962,-0.057837,0.685687,2
-0.963934,-0.524721,-0.402266,0.394766,-0.458959,-0.949266,1.637941,-0.156045,0.375089,-1.087538,-0.188202,0.221205,-0.052954,2
0.58591,-0.650948,0.984852,2.179553,-1.234396,0.770541,1.976052,0.089873,0.455076,-1.874748,1.338761,0.227885,0.621027,2
-0.608438,-0.524794,1.374782,1.409163,0.044891,-0.144815,0.213333,0.527922,1.062077,-0.625457,0.048844,2.323653,-1.057615,2
0.957133,-1.073287,0.514314,1.358906,-0.904241,-0.139492,1.607577,2.526777,0.531607,0.17617,0.862986,0.833149,0.986235,2
-1.771074,0.987299,-0.551986,-0.915809,1.146101,-0.094955,0.719282,-0.082701,0.424295,0.800247,0.45638,0.177093,0.013802,2
-1.52829,0.28048,-0.651259,-0.102477,-0.275739,-0.296985,1.199924,-1.074863,1.030376,0.455108,0.355381,0.87714,-0.232722,2
-2.097062,0.015264,-0.162159,-0.208961,-0.942108,0.519244,-1.04274,-0.740574,0.554655,-0.317803,0.310382,0.54486,-0.092486,1
-2.137091,-0.898472,0.420187,-0.452826,0.369751,-0.132913,-1.509041,0.336602,-0.491925,0.167437,-0.176223,-0.781572,-0.422673,1
-1.061113,0.354573,-0.226397,-0.770402,0.750921,-0.227399,-0.490636,-0.290896,-0.681597,-1.326273,-1.011849,-1.668213,-0.492794,1
-0.562261,-0.523895,1.302768,-0.094902,1.196016,-0.949081,-0.84131,0.294836,0.376376,-0.410906,-0.688137,-0.369437,0.659713,2
-0.480436,0.694422,-0.177583,-0.558571,-0.047873,-0.497881,0.405736,0.247891,0.214901,-0.693532,2.118905,-0.621099,0.549574,3
-1.309458,0.015711,-0.06058,1.035142,0.163909,0.160876,0.036979,-0.492473,0.241143,0.220627,0.253345,-0.5452,-0.280888,3
-0.525195,-0.881932,-0.091921,1.245591,0.281645,-0.239661,0.036447,0.291234,1.055645,-0.478463,-0.572487,-1.548675,0.111371,1
0.944999,-2.058448,-0.291359,0.087511,1.643665,-1.192063,-0.55478,-1.2061,0.821106,0.229797,-0.023669,-0.583491,1.776933,2
0.92167,-0.80915,1.037116,-1.381246,-1.105757,-0.568499,-3.838145,-0.597846,0.200173,-0.705788,-0.997569,-0.109087,0.188142,2
0.879554,-2.901815,0.398796,-0.498731,-0.312665,0.282869,-3.110719,-0.897294,1.422456,0.871766,0.523325,-0.786903,-0.362292,3
2.541787,0.293969,0.720129,-2.567842,0.295484,0.583441,-2.99772,-0.058349,1.701037,-2.12002,-0.986256,0.784856,-0.112976,2
1.250434,-1.532461,0.317229,-1.525258,2.649087,0.782439,-0.473341,-0.742125,0.744353,-0.473529,-0.907547,-0.570661,2.263279,1
0.22763,1.666007,-1.217334,-1.569229,1.535769,1.259667,0.415677,0.775053,0.868577,-1.310307,-0.430637,-0.769768,0.041116,2
-0.966918,-0.729997,0.30936,-0.170495,0.511837,-0.168424,-0.48429,-0.059752,-1.026452,-0.376747,1.213449,0.390938,-0.181844,1
-0.382338,-0.087883,-1.097822,0.220753,0.140331,0.343021,1.354138,-0.146472,-0.215212,-0.528354,-0.641036,0.590949,0.994395,2
-2.081113,-0.572005,-1.146272,0.483308,-0.398282,1.042792,-0.293961,-0.086731,-0.695219,1.075744,-0.458488,0.724275,-0.185436,2
-2.139943,0.057436,-0.408082,-0.542498,-0.260384,0.35369,-0.615703,0.18758,1.488254,0.434268,-0.365197,0.841653,0.778151,2
-1.31873,0.813315,-0.513787,0.453231,-0.683884,-1.399678,-0.044068,0.075317,-0.041048,0.540706,-0.645487,0.765368,-0.194479,2
-0.572368,0.654088,0.397556,0.220196,-0.365502,-0.875791,1.322174,-0.163041,-1.322528,-0.007159,-0.966039,-0.363314,0.471414,1
-1.719968,0.567557,0.647699,0.158115,-0.586085,0.554672,0.117458,0.208051,-1.054777,1.050456,-0.123556,-0.1742,-0.273548,1
0.632109,1.786712,-1.82299,1.782715,-0.674502,-0.006132,-1.101203,0.006798,-1.078634,0.768204,-0.805848,-1.068811,1.355312,1
2.061914,-0.032803,-0.425668,2.558631,-1.188246,1.182858,1.672861,-0.523053,-0.783597,-0.052905,1.459419,0.873518,1.011149,2
1.292368,0.834481,-1.696297,2.11943,-1.332976,0.348887,0.681463,-0.172719,-1.995226,0.075996,-2.214713,1.442856,0.318812,2
2.439533,0.856781,3.441331,0.826514,-0.650805,1.017964,0.748759,-0.744682,-1.520612,-0.146186,1.406172,0.33146,0.153494,1
0.568027,-0.698655,1.19936,-0.057163,-1.067396,-0.159194,-0.134728,-0.496217,-1.470608,-0.821836,0.117029,0.328516,0.093151,3
1.253526,0.687054,0.730804,-2.001001,-0.196856,-1.607724,0.16501,-0.369221,-1.69449,-0.454501,1.338136,-0.095738,-0.318394,2
-1.18401,0.379849,0.790624,0.905904,-0.759969,0.721508,0.69864,0.187336,-0.261043,-0.116109,0.88006,0.609292,-0.127353,3
-0.516329,-0.100549,1.834989,1.147667,-0.096374,-0.397307,-0.623061,0.084147,1.196685,-1.249203,0.387245,0.808838,0.22608,3
-0.758487,-1.327136,0.64621,0.3207,-0.873516,0.370967,1.067732,-0.401771,-0.230856,0.028175,0.610132,-0.095512,0.763987,2
-1.580605,0.279423,-0.593533,0.669859,1.560155,0.636832,-0.885237,-0.071923,-0.87855,-0.52302,-0.54825,0.180514,0.365224,1
-1.458559,0.807193,0.58124,-0.005277,-0.395797,-0.474014,-0.494959,-0.253617,-0.243845,-0.172937,-0.35113,-0.32623,1.019237,1
-0.096913,-0.753394,0.392057,0.241439,-1.05569,-0.50098,-0.093773,0.203469,-0.474774,-0.169278,-0.063309,-0.902017,-0.599569,2
4.092415,0.867637,0.572262,0.881894,-1.570999,-0.169264,0.165381,1.28419,-3.495887,0.847357,-0.025809,0.037009,0.848196,3
1.184946,0.163321,0.277124,1.226864,0.307669,-0.693815,0.671717,-1.28815,-2.468027,-0.126395,-0.316287,2.660894,1.383258,2
4.164397,2.210343,0.97162,1.818042,0.740631,-0.326031,0.175091,0.982786,-3.169739,0.190248,-0.302579,-0.304055,0.848818,1
-1.192567,-0.710766,-0.351386,-0.945499,-0.174578,1.291931,0.328536,-1.184035,-0.311634,-0.558335,0.185299,-0.365806,-0.532294,2
-1.184908,-0.403738,-0.053061,1.215341,-0.590247,0.3293,0.515331,1.098128,0.308821,0.065102,-0.071864,0.343022,0.6059,3
-0.434457,0.677839,-0.782849,-0.743586,-0.333666,-0.661704,0.703139,-0.202849,-0.35704,-0.408788,-0.908095,-0.869388,0.811097,2
-0.009467,0.695002,0.655064,0.739373,0.609909,-0.317587,0.682848,-0.390186,0.253016,0.072006,-0.748771,-0.651465,-1.432568,1
-1.349303,-0.806941,-1.237958,0.069378,0.268575,-0.732187,-0.809238,1.596487,0.194405,-0.461547,0.20327,-0.947595,-0.350391,2
-1.185536,-0.853707,-1.669933,-0.593792,-0.148792,-0.578909,-0.674684,0.814086,0.607028,0.485252,-0.907213,-0.123607,0.473242,2
0.040466,-0.689338,0.590952,-1.502213,-1.424512,-0.182161,0.254383,-0.224676,0.235669,0.124365,-0.174925,-0.350865,-0.360981,2
0.94111,-2.550572,-0.044194,0.294672,0.649563,-0.432439,0.387589,-1.573065,0.344217,-0.923052,-0.545174,-2.067859,-0.744372,1
-0.032141,-1.519507,0.718884,-1.244761,0.70073,-0.098532,0.163457,0.698282,-1.217785,-1.00019,-0.018378,-1.114896,-0.020553,3
2.75828,-1.695882,-1.012135,0.408171,1.799404,-0.269149,-1.983108,0.020497,-1.964657,1.375919,-1.636074,-0.879595,1.268245,1
0.202295,1.423551,0.307823,1.018087,1.149338,1.321204,-0.872412,-0.587606,-1.782005,0.895083,-0.152765,0.991293,0.718191,3
1.672641,-1.677102,-1.511148,3.013451,0.400889,-0.122927,-0.210675,-1.012775,-1.751627,1.237197,-1.852605,0.646762,0.118975,2
-0.531515,-0.39218,-0.50775,1.131968,0.875103,-1.413507,1.719629,-1.425937,1.019942,0.419883,-0.715619,-1.25388,-0.498905,2
2.779643,-0.075017,-0.093939,-0.576275,2.123216,0.057784,0.960529,-0.751288,2.028888,-0.300055,-0.829147,1.553905,-1.631333,1
-1.394594,1.689001,-0.703218,-0.357443,2.338993,-0.46368,-0.067596,0.886501,1.182365,0.24427,-0.83345,0.247724,0.646212,2
0.010266,1.721622,-1.241792,-0.489423,1.461042,1.05663,-0.276115,-0.595123,2.938343,-0.747159,-1.167813,0.087186,-0.491842,1
-0.814168,-1.301286,-0.589881,-0.347232,-1.281374,0.343421,0.211437,0.082581,-1.019165,0.595915,-0.715974,-0.908827,0.037496,2
-0.701336,-0.12788,-0.09228,1.151803,-0.693554,0.437648,0.179946,0.65968,-0.347652,-0.053195,-0.093961,0.72139,1.158869,1
0.292338,-0.173143,0.210814,-0.281274,0.107125,-1.268098,-0.352152,0.987591,-0.731935,-0.305789,1.524147,-0.0394,0.321934,1
-1.488141,-1.923498,-0.381886,-0.354059,-0.087478,-0.586428,-0.163967,-0.001655,0.150112,0.699577,0.10102,-0.260386,-0.799934,2
-0.372196,-1.081586,-0.213662,-0.398578,-1.212253,0.004506,0.733371,0.328549,-0.043067,0.368904,0.142545,-0.433027,0.92614,1
-0.428286,0.287149,0.04687,0.742246,-0.57592,0.865777,-0.743498,-0.208024,-0.053096,1.53632,-0.942557,-0.800785,0.78523,2
0.624026,1.675252,0.979568,-0.535914,2.0103,-0.246794,0.324561,1.491714,1.084606,1.543637,0.231222,-0.535126,0.538744,1
2.063601,-1.56037,2.124508,-0.183564,1.194725,0.909876,0.978001,-0.224573,0.01213,1.114181,-0.056072,-0.80549,-1.807464,2
1.847188,0.716844,0.750774,-1.433233,1.693913,-0.931705,1.261012,-1.098839,0.59336,1.45258,-1.590235,-1.155211,0.564763,2
1.358105,-0.858867,-0.424537,3.389582,0.288678,-3.269302,0.862831,-0.959664,0.710708,0.29828,-1.693343,0.931962,-0.600356,1
-0.86377,0.708529,-2.01769,0.932331,0.578237,-1.111262,-0.797087,1.794175,-0.305293,-0.177175,-1.643973,-0.32947,-0.562296,2
-0.211496,0.792669,-1.489053,1.794934,-0.949251,-3.569998,0.472693,0.360333,0.643429,-0.678809,-0.602049,-0.126484,-0.676937,2
-2.000006,1.004341,0.47038,0.482896,0.575364,-1.73783,-0.672484,-0.689365,-0.307801,-0.77286,0.387134,-0.091341,-0.625901,3
-1.335393,0.036608,-1.17586,-0.962023,-0.672209,-0.193343,1.017584,0.045694,-0.631656,-0.175464,-0.095866,0.337655,-0.154176,1
-0.786402,-1.028973,-1.054186,-1.660064,0.790034,1.040445,1.192968,-0.530131,-0.275678,0.318943,0.563541,-0.544667,-0.66303,2
-0.04695,-0.272953,0.032115,-0.236237,-0.73758,-0.402431,1.456901,-0.060222,-0.073813,0.830473,-0.808266,-0.242247,-1.20628,3
-1.322445,0.506025,-0.034745,0.336079,0.756315,-1.069086,-1.320219,-0.029624,1.654105,0.885305,-0.242962,0.464233,0.39978,2
-1.760232,-0.666328,0.390041,-0.544301,-0.198391,0.966669,-0.113719,0.652393,0.25211,-1.060038,-0.071085,-0.208428,0.191396,2
2.009719,0.083815,1.785361,-1.108839,2.397975,1.383341,1.591396,-0.191496,0.916999,1.695497,-0.922254,1.047097,-0.959562,3
1.305669,0.357296,0.491615,0.666049,1.920453,-1.481913,-0.599035,-1.228371,-0.173465,1.95418,0.552045,-0.750204,-0.43327,2
2.127735,-1.354481,1.252427,-0.721779,2.222971,-0.257739,1.272862,0.406856,1.165332,2.45104,-0.999296,0.660991,-0.107771,1
-0.69839,0.936268,0.471463,0.4685,0.435213,-1.690527,-0.867977,0.220604,0.583042,0.159501,0.193149,-0.933112,-0.491854,2
1.530927,1.042243,1.686142,-0.498287,-1.482269,-0.901663,-1.391861,-1.229631,0.898477,0.584373,-1.403046,0.866003,-0.115522,3
1.043984,-0.066562,1.327536,1.843924,-0.553652,-0.27112,-1.64086,-0.25722,1.798397,0.693954,-0.527969,0.325752,-0.42659,2
0.34213,-0.555677,2.649531,-0.268333,-0.436512,0.564708,-2.843721,-0.950571,0.071603,-0.006631,-1.498278,0.149477,0.63886,1
-2.659957,-0.686262,-0.392181,-0.637607,-1.398651,-0.187195,0.935541,0.081439,-0.237252,-0.524791,0.570932,-0.227306,0.495439,2
-0.4415,0.591545,-0.202502,1.333654,-0.785069,-0.242433,0.157908,-0.520751,-0.096527,0.367521,0.979499,0.304203,0.298475,2
2.392293,0.96875,-1.00992,-0.591651,-0.513804,-3.5365,1.842565,1.141483,1.926808,1.868317,-0.375353,-0.887785,-0.353875,2
2.232537,1.184043,-2.156296,-0.949261,-0.310346,-0.344379,0.754265,0.02709,-1.437349,0.448599,0.186393,-1.880221,-1.703674,1
2.055734,2.151903,-1.274427,-1.356913,-1.561264,-3.342934,0.562596,0.823626,1.602842,1.810162,-0.576942,-0.121568,0.03651,1
0.529352,2.506832,0.08378,-1.181558,0.840666,1.636815,-0.402991,-0.18332,1.606317,-1.097823,-1.282971,-0.344572,-0.049709,2
0.215083,0.05127,0.640354,0.720455,0.262619,-1.444288,-0.369485,0.661488,0.481631,0.376577,0.463186,-0.753904,-0.592891,2
0.138294,-0.061245,0.036333,-0.759076,0.073647,0.977652,0.444345,0.504364,1.139056,0.690745,0.626283,0.912905,-0.753436,1
0.65676,1.456408,0.762991,-1.497258,1.697308,-0.531162,-0.015311,1.348784,0.50843,1.388185,-0.002057,0.156009,0.198522,2
0.768414,2.033047,-0.912019,1.698497,0.888811,-0.693003,-0.962169,0.155084,-1.584626,3.23742,-0.52899,-0.531286,0.075371,2
1.626957,2.177134,-0.380344,-0.420384,1.576907,0.438856,1.383674,0.64694,-0.822245,1.963025,0.32165,0.906166,1.594203,1
0.388459,1.40894,-2.245383,1.950864,-0.178197,0.05479,-0.789512,0.037222,-0.937278,1.082596,-1.074254,-0.443355,0.642976,1
-1.489579,-0.038761,-1.617869,-0.022084,-1.585987,-0.258049,0.473149,0.118862,-0.754759,-0.488607,-0.084373,-0.730304,0.082161,1
-1.887149,0.514221,0.236016,0.257267,-1.55501,0.887113,0.622124,-0.104776,-0.561541,0.642205,-0.194338,-0.949555,0.642217,2
-1.438062,-0.977728,-0.277982,-0.099421,-1.104928,1.765042,1.090009,0.16132,0.554786,-0.58377,0.609253,-0.765016,-0.579216,3
-1.491276,-1.971215,0.316735,0.482057,0.427733,0.150759,0.387482,0.220451,-0.828156,-0.573696,-0.551528,-0.652066,-0.080889,2
-0.672033,-0.222869,-0.134618,0.705139,-1.066984,0.137007,-0.668795,-0.150706,0.644788,-0.712187,-0.534426,-0.564727,-1.214878,1
-0.188411,-0.801417,0.444157,-0.927282,-1.289288,-0.027907,0.35242,-0.642805,0.548435,0.03012,-0.611569,-0.113215,-0.374005,2
-1.50505,0.137444,-0.319373,0.021059,-0.401729,-0.277264,1.542717,-0.207029,1.927689,-0.285764,-0.03628,0.588709,0.216988,2
-0.966484,-0.889768,-1.037422,-0.575082,-0.249423,-1.353633,1.122072,-0.732605,-0.174225,0.453474,-0.045659,0.459002,0.22967,2
2.735651,0.257262,2.874205,-0.368092,-0.026438,0.420451,1.228416,0.581528,-1.583007,-0.058885,1.095549,0.591722,1.314233,3
1.678806,1.485639,0.545738,-1.297861,1.060819,1.176955,1.164099,1.054713,-0.972002,-2.837342,-1.363958,1.340344,-0.322855,2
2.239858,2.502225,2.975188,0.097413,1.374757,0.658375,1.330304,2.058153,-1.945769,-0.051414,-0.368532,0.634217,1.507753,1
0.553047,1.564437,-0.841082,-0.423288,1.303125,0.884566,0.25196,0.232706,1.880212,-1.84361,-0.785186,0.026773,0.114251,2
-0.131499,-0.601367,-0.13338,1.42672,1.346378,0.056429,-0.567886,-0.844945,0.510533,-0.283665,1.653504,0.493293,-0.2968,3
-0.300661,0.34106,0.877247,0.63,0.387335,-0.912286,-1.15426,-0.586619,0.393661,-0.380152,-0.309139,1.24524,-0.438107,2
-1.243259,0.627888,0.734236,1.197113,0.203136,-0.167949,-0.900629,-0.467016,1.373012,-0.330792,0.392406,1.119194,0.170801,3
-1.190215,-0.332054,0.901464,-0.584612,-0.584663,-0.583078,-0.602412,-0.339507,0.276094,0.131843,-0.958633,0.411067,-0.255306,2
-1.284114,0.008593,0.556942,-0.50301,0.440334,-0.203703,-0.59761,0.170888,0.017724,1.397221,0.903768,0.370654,0.096954,2
-2.059944,-0.71452,0.464759,-0.225628,-0.134316,0.134369,-0.208372,-0.115159,-0.553427,0.319784,-0.707254,-0.337595,-0.653296,1
-2.108629,-0.832595,-1.186228,0.348932,-0.4711,-0.239255,0.027105,0.384578,-0.305789,0.315463,0.54644,-0.359824,0.323,1
-1.988284,-0.64449,0.409746,0.541916,0.303185,1.04638,0.331115,-0.475792,-0.086966,1.151564,0.141775,-0.094014,-0.108289,1
0.437483,-0.79706,1.531205,1.6124,0.495685,1.127053,3.063191,0.81185,-0.20245,0.109762,-0.077313,-1.411046,-0.024687,1
-0.226959,0.101059,-0.52908,1.225442,1.019675,1.576457,1.50679,0.479291,-0.988227,0.031114,-0.291711,0.991652,-0.919578,1
0.958807,-0.205026,-0.607673,2.318362,-0.289156,0.864735,1.955076,2.205157,-0.322689,0.055822,-0.083124,0.648624,0.659881,2
-0.10567,0.07687,0.626634,-0.099263,0.257141,1.070641,0.702374,1.022835,0.418543,-0.644562,-0.509965,-0.487492,-0.402799,2
-0.650245,-1.959544,-0.016092,1.580844,1.277611,1.128972,0.859371,-0.99423,-0.255409,0.499449,-1.225784,0.877013,-1.577846,1
-0.710009,-0.951275,-1.11087,0.567689,1.31234,1.025689,0.571558,-2.565261,-0.587264,-0.434203,-0.778726,-0.911329,-0.124793,2
0.935993,-0.823142,1.523294,0.151262,1.54663,0.211451,1.426328,-0.880927,-0.036283,0.479547,-0.52406,1.416466,-0.44839,3
-1.166003,0.574366,1.023437,0.515605,-0.342933,-0.543458,0.546954,0.14508,1.02109,-0.757413,0.904788,-0.07662,0.414063,3
-1.00554,0.163264,0.155276,-0.669788,-0.250682,0.262461,1.196616,0.053511,0.978618,1.202518,0.508316,-0.638763,1.296269,2
-0.585381,1.596695,-0.219904,-0.578033,-0.687416,1.25417,0.834248,0.147821,-0.192202,0.926692,-0.262659,-0.63385,1.055024,1
1.328498,2.054535,-0.061825,-0.674739,1.319421,0.800379,0.673887,0.497916,1.582621,-0.948225,-0.042806,-0.613606,0.046282,1
-0.147396,0.559431,-0.656936,-1.45727,0.102514,-0.638826,0.088298,1.561172,1.268099,0.117058,-1.236663,-0.329794,0.418948,2
1.126131,0.700256,-2.12514,-0.875342,0.314394,0.828166,-0.08455,1.601961,2.011214,-1.21707,-0.172657,-0.884458,0.132689,3
-1.378538,0.804825,0.301653,-0.413701,-0.037965,-1.730175,0.531666,0.199324,0.27581,-0.228002,-0.218448,0.043381,0.729358,2
-2.085734,0.621086,-0.627144,0.544336,1.413749,0.359663,-0.343265,0.247903,0.353613,-1.154927,0.638002,0.501793,-0.312462,1
-1.412831,-0.634408,-0.387029,-0.690699,-0.302533,1.147786,0.770445,-0.72116,-1.2445,-1.871565,-0.076499,0.290114,-0.233089,2
0.375822,1.467457,1.724299,-1.559721,-0.563887,-0.764217,-0.141444,-0.329024,-1.687908,0.191848,0.297953,-0.015037,-0.052748,3
0.548809,0.701701,0.633569,-0.315045,-2.235759,0.019523,-0.583196,-1.343373,-0.627074,-1.025742,-0.470257,-1.050927,0.181371,2
0.750437,2.02681,2.447407,-1.117883,-0.283664,-1.111944,-0.197258,-0.548059,-0.491731,0.511036,-1.228532,-0.465767,-0.49212,1
-0.849272,-0.770147,-0.546371,0.295376,-0.050968,-0.675269,-0.357917,2.015376,-0.598637,-1.123783,-0.150455,0.126672,-0.595973,2
0.571897,-0.912183,0.340039,-0.351304,-0.57309,-0.73745,-0.215896,0.446117,-0.747521,0.719358,-0.084688,-0.766704,0.488801,2
-0.605023,-1.458531,-0.373321,-0.425238,-0.996637,0.058696,0.918289,0.304099,0.3407,-0.783332,-0.437755,0.089421,-0.222655,2
-1.5951,-0.033247,0.461452,1.214428,-1.458932,-0.26781,0.32246,-0.878453,0.59471,0.158698,-1.526862,-0.5747,-0.2382,1
0.07143,0.032155,2.343824,-1.00035,-1.727835,0.850997,-1.707449,-0.688155,0.342279,-0.409808,-1.54664,0.217218,-0.306012,3
0.453185,-2.376032,1.099261,-1.503758,1.045009,1.021181,-2.956687,-1.290102,1.467387,1.177435,0.051418,-0.694875,-0.251301,1
0.480972,-0.922087,2.376392,-1.484201,-0.026259,0.729921,-3.345727,-1.183428,-0.430091,0.042138,-0.589539,0.611413,1.089273,3
0.517105,-1.913684,-1.0033,-0.82023,1.848913,-0.352785,-0.189259,-0.752106,0.39178,0.0742,1.06597,-2.115206,0.02513,2
-0.657685,0.596391,0.55476,0.150342,0.153116,-0.488301,1.343737,-1.710749,0.797746,0.514493,0.441315,0.102974,0.198449,3
-1.320363,-0.749858,-0.43675,0.119525,0.572049,-0.314055,0.008407,-0.372435,0.361459,0.977862,-0.415861,0.140531,-0.098733,3
-1.029005,1.486777,0.127197,0.660323,0.77865,-0.398049,-0.568926,0.406941,0.736688,0.412139,0.013996,-1.232563,-1.284244,1
-0.195374,0.819755,-0.274241,2.151806,-0.064617,0.227747,0.639847,-0.658095,0.390709,0.073529,0.992267,0.247462,-0.317684,2
-0.185272,-1.096787,-1.513231,0.253468,-0.902072,0.063825,0.904742,-0.001834,-0.823875,-1.105434,-0.10297,-0.399047,-0.625248,2
